tieneVehiculos;tieneMotos;numVehiculos;numMotos;id_hogar;id_vivienda;ciudad
1;2;1;0;7015004710302804101;701500471030280401;70150
1;2;1;0;7015004710302805101;701500471030280501;70150
2;2;0;0;7015004710302806101;701500471030280601;70150
1;2;1;0;7015004710302807101;701500471030280701;70150
1;2;2;0;7015004740204101102;701500474020410102;70150
2;2;0;0;7015004740204102102;701500474020410202;70150
2;1;0;1;7015004740204103102;701500474020410302;70150
1;1;1;2;7015004740204104102;701500474020410402;70150
2;2;0;0;7015004740204106102;701500474020410602;70150
1;2;1;0;7015004740204108102;701500474020410802;70150
2;2;0;0;7015004740204109102;701500474020410902;70150
2;2;0;0;7015004740603201102;701500474060320102;70150
1;2;2;0;7015004740603202102;701500474060320202;70150
2;1;0;1;7015004740603203102;701500474060320302;70150
2;1;0;1;7015004740603204102;701500474060320402;70150
2;1;0;1;7015004740603205102;701500474060320502;70150
1;1;1;1;7015004740603206102;701500474060320602;70150
2;2;0;0;7015004740603207102;701500474060320702;70150
1;2;1;0;7015004750104101102;701500475010410102;70150
2;2;0;0;7015004750104102102;701500475010410202;70150
2;1;0;1;7015004750104103102;701500475010410302;70150
1;2;1;0;7015004750104104102;701500475010410402;70150
1;2;1;0;7015004750104105102;701500475010410502;70150
2;2;0;0;7015004750104106102;701500475010410602;70150
2;2;0;0;7015004750104107102;701500475010410702;70150
2;2;0;0;7015004750202601102;701500475020260102;70150
2;2;0;0;7015004750202602102;701500475020260202;70150
2;1;0;1;7015004750202603102;701500475020260302;70150
1;2;1;0;7015004750202604102;701500475020260402;70150
1;2;1;0;7015004750202605102;701500475020260502;70150
2;1;0;1;7015004750202606102;701500475020260602;70150
2;2;0;0;7015004750202607102;701500475020260702;70150
1;2;1;0;7015004750303401103;701500475030340103;70150
1;2;1;0;7015004750303402103;701500475030340203;70150
1;2;1;0;7015004750303403103;701500475030340303;70150
2;1;0;1;7015004750303404103;701500475030340403;70150
1;1;1;1;7015004750303405103;701500475030340503;70150
2;2;0;0;7015004750303406103;701500475030340603;70150
1;2;1;0;7015004750303407103;701500475030340703;70150
1;1;1;1;7015004770302901101;701500477030290101;70150
2;2;0;0;7015004770302902101;701500477030290201;70150
1;2;2;0;7015004770302903101;701500477030290301;70150
2;1;0;1;7015004770302904101;701500477030290401;70150
1;2;1;0;7015004770302905101;701500477030290501;70150
2;2;0;0;7015004770302906101;701500477030290601;70150
2;2;0;0;7015004770302907101;701500477030290701;70150
2;2;0;0;7015004790204201103;701500479020420103;70150
2;2;0;0;7015004790204201203;701500479020420103;70150
2;2;0;0;7015004790204202103;701500479020420203;70150
1;2;1;0;7015004790204203103;701500479020420303;70150
2;2;0;0;7015004790204204103;701500479020420403;70150
2;2;0;0;7015004790204204203;701500479020420403;70150
2;2;0;0;7015004790204205103;701500479020420503;70150
2;2;0;0;7015004790204206103;701500479020420603;70150
2;2;0;0;7015004790204207103;701500479020420703;70150
2;1;0;1;7015004800202801101;701500480020280101;70150
1;2;1;0;7015004800202802101;701500480020280201;70150
2;2;0;0;7015004800202803101;701500480020280301;70150
1;2;1;0;7015004800202804101;701500480020280401;70150
2;2;0;0;7015004800202805101;701500480020280501;70150
2;2;0;0;7015004800202806101;701500480020280601;70150
2;1;0;1;7015004800202807101;701500480020280701;70150
2;2;0;0;7015004810203101102;701500481020310102;70150
2;2;0;0;7015004810203102102;701500481020310202;70150
1;2;1;0;7015004810203103102;701500481020310302;70150
2;2;0;0;7015004810203104102;701500481020310402;70150
2;2;0;0;7015004810203105102;701500481020310502;70150
2;1;0;1;7015004810203106102;701500481020310602;70150
2;2;0;0;7015004810203107102;701500481020310702;70150
2;2;0;0;7015004840303501103;701500484030350103;70150
1;1;2;1;7015004840303502103;701500484030350203;70150
2;2;0;0;7015004840303503103;701500484030350303;70150
2;2;0;0;7015004840303504103;701500484030350403;70150
1;2;1;0;7015004840303505103;701500484030350503;70150
1;2;1;0;7015004840303506103;701500484030350603;70150
1;2;2;0;7015004840303507103;701500484030350703;70150
2;1;0;1;7015004860304201103;701500486030420103;70150
2;2;0;0;7015004860304202103;701500486030420203;70150
2;2;0;0;7015004860304203103;701500486030420303;70150
2;2;0;0;7015004860304204103;701500486030420403;70150
1;2;1;0;7015004860304205103;701500486030420503;70150
2;2;0;0;7015004860304206103;701500486030420603;70150
2;2;0;0;7015004860304207103;701500486030420703;70150
2;2;0;0;7015004870103201102;701500487010320102;70150
2;2;0;0;7015004870103202102;701500487010320202;70150
2;2;0;0;7015004870103203102;701500487010320302;70150
2;2;0;0;7015004870103204102;701500487010320402;70150
2;2;0;0;7015004870103205102;701500487010320502;70150
2;2;0;0;7015004870103206102;701500487010320602;70150
2;2;0;0;7015004870103207102;701500487010320702;70150
2;2;0;0;7015004920103701101;701500492010370101;70150
2;2;0;0;7015004920103702101;701500492010370201;70150
2;2;0;0;7015004920103704101;701500492010370401;70150
2;2;0;0;7015004920103705101;701500492010370501;70150
2;2;0;0;7015004920103706101;701500492010370601;70150
2;2;0;0;7015004920103707101;701500492010370701;70150
2;2;0;0;7015004920103708101;701500492010370801;70150
1;2;1;0;7015004920203101102;701500492020310102;70150
2;2;0;0;7015004920203102102;701500492020310202;70150
2;1;0;1;7015004920203103102;701500492020310302;70150
2;2;0;0;7015004920203104102;701500492020310402;70150
1;2;1;0;7015004920203105102;701500492020310502;70150
2;2;0;0;7015004920203106102;701500492020310602;70150
1;2;1;0;7015004920203107102;701500492020310702;70150
2;2;0;0;7015004940303401103;701500494030340103;70150
2;2;0;0;7015004940303402103;701500494030340203;70150
1;2;1;0;7015004940303403103;701500494030340303;70150
2;1;0;1;7015004940303404103;701500494030340403;70150
2;2;0;0;7015004940303405103;701500494030340503;70150
2;2;0;0;7015004940303406103;701500494030340603;70150
2;2;0;0;7015004940303408103;701500494030340803;70150
2;2;0;0;7015004960202601102;701500496020260102;70150
1;2;1;0;7015004960202602102;701500496020260202;70150
2;2;0;0;7015004960202603102;701500496020260302;70150
2;2;0;0;7015004960202604102;701500496020260402;70150
2;1;0;1;7015004960202605102;701500496020260502;70150
2;2;0;0;7015004960202606102;701500496020260602;70150
1;2;1;0;7015004960202607102;701500496020260702;70150
2;2;0;0;7015004960202607202;701500496020260702;70150
2;2;0;0;7015004970104201103;701500497010420103;70150
2;2;0;0;7015004970104203103;701500497010420303;70150
2;2;0;0;7015004970104204103;701500497010420403;70150
2;2;0;0;7015004970104205103;701500497010420503;70150
2;2;0;0;7015004970104206103;701500497010420603;70150
2;2;0;0;7015004970104207103;701500497010420703;70150
1;2;1;0;7015004970104208103;701500497010420803;70150
2;2;0;0;7015005020102602102;701500502010260202;70150
2;2;0;0;7015005020102604102;701500502010260402;70150
1;2;1;0;7015005020102605102;701500502010260502;70150
2;2;0;0;7015005020102606102;701500502010260602;70150
2;2;0;0;7015005020102607102;701500502010260702;70150
2;2;0;0;7015005020102609102;701500502010260902;70150
1;2;1;0;7015005020102610102;701500502010261002;70150
2;2;0;0;7015005020203501103;701500502020350103;70150
1;2;1;0;7015005020203502103;701500502020350203;70150
2;2;0;0;7015005020203503103;701500502020350303;70150
1;2;1;0;7015005020203504103;701500502020350403;70150
2;2;0;0;7015005020203505103;701500502020350503;70150
2;2;0;0;7015005020203507103;701500502020350703;70150
2;2;0;0;7015005020203510103;701500502020351003;70150
1;2;2;0;7015005050204101102;701500505020410102;70150
2;2;0;0;7015005050204102102;701500505020410202;70150
2;1;0;1;7015005050204103102;701500505020410302;70150
2;2;0;0;7015005050204104102;701500505020410402;70150
2;2;0;0;7015005050204105102;701500505020410502;70150
1;2;1;0;7015005050204107102;701500505020410702;70150
2;2;0;0;7015005050204108102;701500505020410802;70150
2;2;0;0;7015005070302701103;701500507030270103;70150
2;2;0;0;7015005070302702103;701500507030270203;70150
2;2;0;0;7015005070302703103;701500507030270303;70150
1;2;1;0;7015005070302704103;701500507030270403;70150
2;2;0;0;7015005070302705103;701500507030270503;70150
2;1;0;1;7015005070302706103;701500507030270603;70150
2;2;0;0;7015005070302707103;701500507030270703;70150
2;2;0;0;7015005090102601102;701500509010260102;70150
2;2;0;0;7015005090102602102;701500509010260202;70150
2;2;0;0;7015005090102603102;701500509010260302;70150
2;2;0;0;7015005090102604102;701500509010260402;70150
2;2;0;0;7015005090102605102;701500509010260502;70150
2;2;0;0;7015005090102606102;701500509010260602;70150
2;2;0;0;7015005090102607102;701500509010260702;70150
2;2;0;0;7015005120103501103;701500512010350103;70150
2;2;0;0;7015005120103502103;701500512010350203;70150
2;1;0;1;7015005120103503103;701500512010350303;70150
2;1;0;1;7015005120103504103;701500512010350403;70150
1;2;1;0;7015005120103505103;701500512010350503;70150
2;1;0;2;7015005120103506103;701500512010350603;70150
2;1;0;2;7015005120103507103;701500512010350703;70150
2;2;0;0;7015005130303101102;701500513030310102;70150
2;2;0;0;7015005130303102102;701500513030310202;70150
2;2;0;0;7015005130303103102;701500513030310302;70150
1;2;1;0;7015005130303104102;701500513030310402;70150
2;1;0;1;7015005130303105102;701500513030310502;70150
2;1;0;1;7015005130303106102;701500513030310602;70150
2;2;0;0;7015005130303107102;701500513030310702;70150
2;2;0;0;7015005150303201102;701500515030320102;70150
2;2;0;0;7015005150303202102;701500515030320202;70150
2;2;0;0;7015005150303203102;701500515030320302;70150
2;2;0;0;7015005150303204102;701500515030320402;70150
2;2;0;0;7015005150303205102;701500515030320502;70150
2;2;0;0;7015005150303206102;701500515030320602;70150
2;2;0;0;7015005150303207102;701500515030320702;70150
2;1;0;1;7015005160202501101;701500516020250101;70150
2;2;0;0;7015005160202502101;701500516020250201;70150
2;2;0;0;7015005160202503101;701500516020250301;70150
2;2;0;0;7015005160202504101;701500516020250401;70150
2;2;0;0;7015005160202505101;701500516020250501;70150
2;1;0;1;7015005160202506101;701500516020250601;70150
2;2;0;0;7015005160202507101;701500516020250701;70150
2;2;0;0;7015005190402701103;701500519040270103;70150
1;2;1;0;7015005190402702103;701500519040270203;70150
1;2;1;0;7015005190402703103;701500519040270303;70150
2;2;0;0;7015005190402704103;701500519040270403;70150
2;2;0;0;7015005190402705103;701500519040270503;70150
1;2;1;0;7015005190402707103;701500519040270703;70150
2;2;0;0;7015005190402708103;701500519040270803;70150
2;1;0;1;7015005230104201103;701500523010420103;70150
2;1;0;1;7015005230104203103;701500523010420303;70150
2;1;0;1;7015005230104205103;701500523010420503;70150
2;1;0;1;7015005230104206103;701500523010420603;70150
2;2;0;0;7015005230104207103;701500523010420703;70150
2;2;0;0;7015005230104210103;701500523010421003;70150
2;1;0;1;7015005240103701101;701500524010370101;70150
2;2;0;0;7015005240103703101;701500524010370301;70150
1;2;1;0;7015005240103704101;701500524010370401;70150
1;2;1;0;7015005240103705101;701500524010370501;70150
1;2;1;0;7015005240103706101;701500524010370601;70150
2;2;0;0;7015005240103707101;701500524010370701;70150
2;2;0;0;7015005240103708101;701500524010370801;70150
2;1;0;1;7015005270402601102;701500527040260102;70150
2;2;0;0;7015005270402603102;701500527040260302;70150
2;2;0;0;7015005270402604102;701500527040260402;70150
2;2;0;0;7015005270402605102;701500527040260502;70150
2;2;0;0;7015005270402606102;701500527040260602;70150
2;2;0;0;7015005270402607102;701500527040260702;70150
2;2;0;0;7015005270402608102;701500527040260802;70150
2;2;0;0;7015005290203201102;701500529020320102;70150
1;2;1;0;7015005290203202102;701500529020320202;70150
2;2;0;0;7015005290203204102;701500529020320402;70150
1;2;1;0;7015005290203205102;701500529020320502;70150
1;2;1;0;7015005290203206102;701500529020320602;70150
2;2;0;0;7015005290203207102;701500529020320702;70150
2;2;0;0;7015005290203208102;701500529020320802;70150
2;2;0;0;7015005300102601102;701500530010260102;70150
2;1;0;1;7015005300102602102;701500530010260202;70150
2;2;0;0;7015005300102603102;701500530010260302;70150
2;2;0;0;7015005300102604102;701500530010260402;70150
2;2;0;0;7015005300102605102;701500530010260502;70150
1;2;1;0;7015005300102606102;701500530010260602;70150
2;2;0;0;7015005300102607102;701500530010260702;70150
2;1;0;1;7015005410202901101;701500541020290101;70150
2;2;0;0;7015005410202902101;701500541020290201;70150
2;2;0;0;7015005410202903101;701500541020290301;70150
1;2;1;0;7015005410202904101;701500541020290401;70150
2;2;0;0;7015005410202905101;701500541020290501;70150
2;2;0;0;7015005410202906101;701500541020290601;70150
2;2;0;0;7015005410202907101;701500541020290701;70150
1;2;1;0;7015005420103401103;701500542010340103;70150
2;2;0;0;7015005420103402103;701500542010340203;70150
1;2;1;0;7015005420103403103;701500542010340303;70150
1;2;1;0;7015005420103404103;701500542010340403;70150
2;2;0;0;7015005420103406103;701500542010340603;70150
1;2;1;0;7015005420103407103;701500542010340703;70150
2;2;0;0;7015005420103408103;701500542010340803;70150
1;2;1;0;7015005440102501101;701500544010250101;70150
1;2;2;0;7015005440102503101;701500544010250301;70150
2;1;0;1;7015005440102504101;701500544010250401;70150
2;2;0;0;7015005440102505101;701500544010250501;70150
1;2;1;0;7015005440102506101;701500544010250601;70150
1;2;2;0;7015005440102507101;701500544010250701;70150
2;2;0;0;7015005440102508101;701500544010250801;70150
1;2;2;0;7015005460203501103;701500546020350103;70150
2;1;0;1;7015005460203502103;701500546020350203;70150
1;1;1;1;7015005460203503103;701500546020350303;70150
2;2;0;0;7015005460203504103;701500546020350403;70150
2;1;0;1;7015005460203505103;701500546020350503;70150
2;1;0;1;7015005460203506103;701500546020350603;70150
2;2;0;0;7015005460203507103;701500546020350703;70150
1;2;1;0;7015005490302601102;701500549030260102;70150
2;2;0;0;7015005490302602102;701500549030260202;70150
2;2;0;0;7015005490302603102;701500549030260302;70150
2;2;0;0;7015005490302604102;701500549030260402;70150
2;2;0;0;7015005490302605102;701500549030260502;70150
1;2;1;0;7015005490302606102;701500549030260602;70150
1;2;2;0;7015005490302607102;701500549030260702;70150
2;2;0;0;7015005500304102102;701500550030410202;70150
2;2;0;0;7015005500304103102;701500550030410302;70150
1;2;1;0;7015005500304104102;701500550030410402;70150
2;2;0;0;7015005500304105102;701500550030410502;70150
2;2;0;0;7015005500304107102;701500550030410702;70150
2;1;0;1;7015005500304108102;701500550030410802;70150
1;2;1;0;7015005500304109102;701500550030410902;70150
2;2;0;0;7015005540202801101;701500554020280101;70150
2;2;0;0;7015005540202801201;701500554020280101;70150
1;1;1;1;7015005540202802101;701500554020280201;70150
2;2;0;0;7015005540202803101;701500554020280301;70150
2;2;0;0;7015005540202804101;701500554020280401;70150
2;2;0;0;7015005540202805101;701500554020280501;70150
2;2;0;0;7015005540202807101;701500554020280701;70150
2;2;0;0;7015005540202808101;701500554020280801;70150
1;2;1;0;7015005550402701103;701500555040270103;70150
2;2;0;0;7015005550402702103;701500555040270203;70150
2;2;0;0;7015005550402703103;701500555040270303;70150
2;2;0;0;7015005550402704103;701500555040270403;70150
2;1;0;1;7015005550402705103;701500555040270503;70150
2;2;0;0;7015005550402706103;701500555040270603;70150
1;2;1;0;7015005550402707103;701500555040270703;70150
2;2;0;0;7015005550502901101;701500555050290101;70150
1;2;1;0;7015005550502902101;701500555050290201;70150
2;2;0;0;7015005550502903101;701500555050290301;70150
2;2;0;0;7015005550502904101;701500555050290401;70150
2;2;0;0;7015005550502905101;701500555050290501;70150
2;2;0;0;7015005550502906101;701500555050290601;70150
2;2;0;0;7015005550502908101;701500555050290801;70150
2;2;0;0;7015005570103501103;701500557010350103;70150
2;1;0;1;7015005570103502103;701500557010350203;70150
2;1;0;1;7015005570103503103;701500557010350303;70150
2;1;0;1;7015005570103504103;701500557010350403;70150
1;1;1;1;7015005570103505103;701500557010350503;70150
1;2;1;0;7015005570103506103;701500557010350603;70150
2;2;0;0;7015005570103507103;701500557010350703;70150
2;2;0;0;7015005580102801101;701500558010280101;70150
2;1;0;1;7015005580102802101;701500558010280201;70150
2;1;0;1;7015005580102803101;701500558010280301;70150
2;2;0;0;7015005580102805101;701500558010280501;70150
2;2;0;0;7015005580102806101;701500558010280601;70150
2;2;0;0;7015005580102807101;701500558010280701;70150
2;2;0;0;7015005580102808101;701500558010280801;70150
2;1;0;1;7015005620103101102;701500562010310102;70150
2;2;0;0;7015005620103103102;701500562010310302;70150
1;2;1;0;7015005620103106102;701500562010310602;70150
2;2;0;0;7015005620103107102;701500562010310702;70150
2;2;0;0;7015005620103108102;701500562010310802;70150
2;2;0;0;7015005620103109102;701500562010310902;70150
