abastecimientoFrecuenteEcopais;gastoCombustibleElectricidadEcopais;abastecimientoFrecuenteElectricidad;gastoCombustibleElectricidadElectricidad;abastecimientoFrecuenteGas;gastoFrecuenteGas;abastecimientoFrecuenteSuper;gastoCombustibleElectricidadSuper;abastecimientoFrecuenteExtra;gastoCombustibleElectricidadExtra;abastecimientoFrecuenteDiesel;gastoCombustibleElectricidadDiesel;id_vivienda;id_hogar;ciudad
0;0;0;0;0;0;0;0;0;0;0;0;1202500002030290201;12025000020302902101;120250
0;0;0;0;0;0;0;0;0;0;0;0;1202500002030290301;12025000020302903101;120250
0;0;0;0;0;0;0;0;0;0;0;0;1202500002030290401;12025000020302904101;120250
1;20;2;0;2;0;2;0;2;0;2;0;1202500002030290501;12025000020302905101;120250
0;0;0;0;0;0;0;0;0;0;0;0;1202500002030290601;12025000020302906101;120250
0;0;0;0;0;0;0;0;0;0;0;0;1202500002030290701;12025000020302907101;120250
0;0;0;0;0;0;0;0;0;0;0;0;1202509036010320102;12025090360103201102;120250
0;0;0;0;0;0;0;0;0;0;0;0;1202509036010320202;12025090360103202102;120250
1;20;2;0;2;0;2;0;2;0;2;0;1202509036010320302;12025090360103203102;120250
0;0;0;0;0;0;0;0;0;0;0;0;1202509036010320402;12025090360103204102;120250
0;0;0;0;0;0;0;0;0;0;0;0;1202509036010320502;12025090360103205102;120250
0;0;0;0;0;0;0;0;0;0;0;0;1202509036010320602;12025090360103206102;120250
1;16;2;0;2;0;2;0;2;0;2;0;1202509036010320702;12025090360103207102;120250
0;0;0;0;0;0;0;0;0;0;0;0;1202519006010250101;12025190060102501101;120251
0;0;0;0;0;0;0;0;0;0;0;0;1202519006010250201;12025190060102502101;120251
2;0;2;0;2;0;2;0;1;12;2;0;1202519006010250301;12025190060102503101;120251
0;0;0;0;0;0;0;0;0;0;0;0;1202519006010250401;12025190060102504101;120251
0;0;0;0;0;0;0;0;0;0;0;0;1202519006010250501;12025190060102505101;120251
0;0;0;0;0;0;0;0;0;0;0;0;1202519006010250601;12025190060102506101;120251
2;0;2;0;2;0;2;0;1;10;2;0;1202519006010250701;12025190060102507101;120251
0;0;0;0;0;0;0;0;0;0;0;0;1202519030020370101;12025190300203701101;120251
2;0;2;0;2;0;2;0;1;12;2;0;1202519030020370201;12025190300203702101;120251
0;0;0;0;0;0;0;0;0;0;0;0;1202519030020370301;12025190300203703101;120251
0;0;0;0;0;0;0;0;0;0;0;0;1202519030020370401;12025190300203704101;120251
2;0;2;0;2;0;2;0;1;25;2;0;1202519030020370501;12025190300203705101;120251
1;15;2;0;2;0;2;0;2;0;2;0;1202519030020370801;12025190300203708101;120251
0;0;0;0;0;0;0;0;0;0;0;0;1202519030020370901;12025190300203709101;120251
0;0;0;0;0;0;0;0;0;0;0;0;1202519030020370901;12025190300203709201;120251
0;0;0;0;0;0;0;0;0;0;0;0;1202519030020370901;12025190300203709301;120251
0;0;0;0;0;0;0;0;0;0;0;0;1202519030020370901;12025190300203709401;120251
1;12;2;0;2;0;2;0;2;0;2;0;1202529019010320102;12025290190103201102;120252
2;0;2;0;2;0;2;0;1;26;2;0;1202529019010320202;12025290190103202102;120252
0;0;0;0;0;0;0;0;0;0;0;0;1202529019010320302;12025290190103203102;120252
1;25;2;0;2;0;2;0;2;0;2;0;1202529019010320402;12025290190103204102;120252
0;0;0;0;0;0;0;0;0;0;0;0;1202529019010320502;12025290190103205102;120252
0;0;0;0;0;0;0;0;0;0;0;0;1202529019010320602;12025290190103206102;120252
1;15;2;0;2;0;2;0;2;0;2;0;1202529019010320702;12025290190103207102;120252
1;15;2;0;2;0;2;0;2;0;2;0;1203500007020310102;12035000070203101102;120350
0;0;0;0;0;0;0;0;0;0;0;0;1203500007020310202;12035000070203102102;120350
0;0;0;0;0;0;0;0;0;0;0;0;1203500007020310302;12035000070203103102;120350
0;0;0;0;0;0;0;0;0;0;0;0;1203500007020310402;12035000070203104102;120350
2;0;2;0;2;0;2;0;1;20;2;0;1203500007020310502;12035000070203105102;120350
0;0;0;0;0;0;0;0;0;0;0;0;1203500007020310702;12035000070203107102;120350
0;0;0;0;0;0;0;0;0;0;0;0;1203500007020310802;12035000070203108102;120350
2;0;2;0;2;0;1;100;2;0;2;0;1203500017030350103;12035000170303501103;120350
0;0;0;0;0;0;0;0;0;0;0;0;1203500017030350203;12035000170303502103;120350
0;0;0;0;0;0;0;0;0;0;0;0;1203500017030350503;12035000170303505103;120350
1;15;2;0;2;0;2;0;2;0;2;0;1203500017030350603;12035000170303506103;120350
0;0;0;0;0;0;0;0;0;0;0;0;1203500017030350703;12035000170303507103;120350
0;0;0;0;0;0;0;0;0;0;0;0;1203500017030350803;12035000170303508103;120350
0;0;0;0;0;0;0;0;0;0;0;0;1203500017030350903;12035000170303509103;120350
0;0;0;0;0;0;0;0;0;0;0;0;1203509034010370101;12035090340103701101;120350
0;0;0;0;0;0;0;0;0;0;0;0;1203509034010370201;12035090340103702101;120350
0;0;0;0;0;0;0;0;0;0;0;0;1203509034010370601;12035090340103706101;120350
0;0;0;0;0;0;0;0;0;0;0;0;1203509034010370701;12035090340103707101;120350
0;0;0;0;0;0;0;0;0;0;0;0;1203509034010370801;12035090340103708101;120350
2;0;2;0;2;0;1;20;1;30;2;0;1203509034010370901;12035090340103709101;120350
0;0;0;0;0;0;0;0;0;0;0;0;1203509034010371001;12035090340103710101;120350
0;0;0;0;0;0;0;0;0;0;0;0;1204500014030320102;12045000140303201102;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204500014030320202;12045000140303202102;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204500014030320302;12045000140303203102;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204500014030320302;12045000140303203202;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204500014030320402;12045000140303204102;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204500014030320502;12045000140303205102;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204500014030320602;12045000140303206102;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204500014030320702;12045000140303207102;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204509003020410102;12045090030204101102;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204509003020410202;12045090030204102102;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204509003020410302;12045090030204103102;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204509003020410502;12045090030204105102;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204509003020410702;12045090030204107102;120450
1;20;2;0;2;0;2;0;2;0;2;0;1204509003020410802;12045090030204108102;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204509003020410902;12045090030204109102;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204509013010250101;12045090130102501101;120450
1;10;2;0;2;0;2;0;2;0;2;0;1204509013010250201;12045090130102502101;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204509013010250301;12045090130102503101;120450
1;10;2;0;2;0;2;0;2;0;2;0;1204509013010250401;12045090130102504101;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204509013010250501;12045090130102505101;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204509013010250601;12045090130102506101;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204509013010250701;12045090130102507101;120450
0;0;0;0;0;0;0;0;0;0;0;0;1204520013010250101;12045200130102501101;120452
0;0;0;0;0;0;0;0;0;0;0;0;1204520013010250201;12045200130102502101;120452
0;0;0;0;0;0;0;0;0;0;0;0;1204520013010250301;12045200130102503101;120452
0;0;0;0;0;0;0;0;0;0;0;0;1204520013010250401;12045200130102504101;120452
1;30;2;0;2;0;2;0;2;0;2;0;1204520013010250501;12045200130102505101;120452
0;0;0;0;0;0;0;0;0;0;0;0;1204520013010250601;12045200130102506101;120452
0;0;0;0;0;0;0;0;0;0;0;0;1204520013010250701;12045200130102507101;120452
0;0;0;0;0;0;0;0;0;0;0;0;1204529005020410102;12045290050204101102;120452
1;15;2;0;2;0;2;0;2;0;1;25;1204529005020410202;12045290050204102102;120452
0;0;0;0;0;0;0;0;0;0;0;0;1204529005020410302;12045290050204103102;120452
2;0;2;0;2;0;2;0;1;15;2;0;1204529005020410402;12045290050204104102;120452
0;0;0;0;0;0;0;0;0;0;0;0;1204529005020410702;12045290050204107102;120452
0;0;0;0;0;0;0;0;0;0;0;0;1204529005020410802;12045290050204108102;120452
0;0;0;0;0;0;0;0;0;0;0;0;1204529005020410902;12045290050204109102;120452
1;30;2;0;2;0;2;0;2;0;2;0;1204529006020290101;12045290060202901101;120452
0;0;0;0;0;0;0;0;0;0;0;0;1204529006020290201;12045290060202902101;120452
0;0;0;0;0;0;0;0;0;0;0;0;1204529006020290301;12045290060202903101;120452
1;20;2;0;2;0;2;0;2;0;2;0;1204529006020290401;12045290060202904101;120452
0;0;0;0;0;0;0;0;0;0;0;0;1204529006020290501;12045290060202905101;120452
1;40;2;0;2;0;2;0;2;0;2;0;1204529006020290601;12045290060202906101;120452
0;0;0;0;0;0;0;0;0;0;0;0;1204529006020290701;12045290060202907101;120452
0;0;0;0;0;0;0;0;0;0;0;0;1205500013030270103;12055000130302701103;120550
2;0;2;0;2;0;2;0;1;60;2;0;1205500013030270203;12055000130302702103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500013030270303;12055000130302703103;120550
2;0;2;0;2;0;2;0;1;75;2;0;1205500013030270403;12055000130302704103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500013030270503;12055000130302705103;120550
1;40;2;0;2;0;2;0;2;0;2;0;1205500013030270603;12055000130302706103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500013030270703;12055000130302707103;120550
2;0;2;0;2;0;2;0;1;80;2;0;1205500071010340103;12055000710103401103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500071010340203;12055000710103402103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500071010340303;12055000710103403103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500071010340503;12055000710103405103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500071010340603;12055000710103406103;120550
1;120;2;0;2;0;2;0;2;0;2;0;1205500071010341003;12055000710103410103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500072010350103;12055000720103501103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500072010350203;12055000720103502103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500072010350303;12055000720103503103;120550
1;10;2;0;2;0;2;0;2;0;2;0;1205500072010350403;12055000720103504103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500072010350503;12055000720103505103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500072010350603;12055000720103506103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500072010350703;12055000720103507103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500082030280101;12055000820302801101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500082030280201;12055000820302802101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500082030280301;12055000820302803101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500082030280401;12055000820302804101;120550
2;0;2;0;2;0;2;0;1;10;2;0;1205500082030280501;12055000820302805101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500082030280601;12055000820302806101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500082030280701;12055000820302807101;120550
2;0;2;0;2;0;2;0;1;60;2;0;1205500083010410302;12055000830104103102;120550
2;0;2;0;2;0;2;0;1;60;2;0;1205500083010410402;12055000830104104102;120550
2;0;2;0;2;0;2;0;1;180;2;0;1205500083010410502;12055000830104105102;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500083010410602;12055000830104106102;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500083010410902;12055000830104109102;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500083010411002;12055000830104110102;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500096020290101;12055000960202901101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500096020290201;12055000960202902101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500096020290301;12055000960202903101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500096020290401;12055000960202904101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500096020290501;12055000960202905101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500096020290601;12055000960202906101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500096020290701;12055000960202907101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500126030370101;12055001260303701101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500126030370201;12055001260303702101;120550
2;0;2;0;2;0;2;0;1;50;2;0;1205500126030370301;12055001260303703101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500126030370401;12055001260303704101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500126030370601;12055001260303706101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500126030370701;12055001260303707101;120550
1;24;2;0;2;0;2;0;2;0;2;0;1205500126030370801;12055001260303708101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500135030250101;12055001350302501101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500135030250201;12055001350302502101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500135030250301;12055001350302503101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500135030250401;12055001350302504101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500135030250501;12055001350302505101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500135030250601;12055001350302506101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500135030250701;12055001350302507101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500157060270103;12055001570602701103;120550
2;0;2;0;2;0;2;0;1;40;2;0;1205500157060270203;12055001570602702103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500157060270303;12055001570602703103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500157060270403;12055001570602704103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500157060270503;12055001570602705103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500157060270703;12055001570602707103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500157060270903;12055001570602709103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500177010310102;12055001770103101102;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500177010310202;12055001770103102102;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500177010310302;12055001770103103102;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500177010310402;12055001770103104102;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500177010310502;12055001770103105102;120550
2;0;2;0;2;0;2;0;1;20;2;0;1205500177010310602;12055001770103106102;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500177010310702;12055001770103107102;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500219020290101;12055002190202901101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500219020290201;12055002190202902101;120550
2;0;2;0;2;0;2;0;1;20;2;0;1205500219020290301;12055002190202903101;120550
2;0;2;0;2;0;2;0;1;60;2;0;1205500219020290401;12055002190202904101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500219020290501;12055002190202905101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500219020290601;12055002190202906101;120550
2;0;2;0;2;0;2;0;1;28;2;0;1205500219020290701;12055002190202907101;120550
2;0;2;0;2;0;2;0;1;50;2;0;1205500231010280101;12055002310102801101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500231010280201;12055002310102802101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500231010280301;12055002310102803101;120550
2;0;2;0;2;0;2;0;1;10;2;0;1205500231010280401;12055002310102804101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500231010280501;12055002310102805101;120550
2;0;2;0;2;0;2;0;1;5;2;0;1205500231010280601;12055002310102806101;120550
2;0;2;0;2;0;2;0;1;30;2;0;1205500231010280701;12055002310102807101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500237020270103;12055002370202701103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500237020270203;12055002370202702103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500237020270303;12055002370202703103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500237020270403;12055002370202704103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500237020270503;12055002370202705103;120550
1;60;2;0;2;0;2;0;2;0;2;0;1205500237020270603;12055002370202706103;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500237020270703;12055002370202707103;120550
2;0;2;0;2;0;1;30;2;0;2;0;1205500247020370101;12055002470203701101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500247020370201;12055002470203702101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500247020370301;12055002470203703101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500247020370501;12055002470203705101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500247020370601;12055002470203706101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205500247020370801;12055002470203708101;120550
2;0;2;0;2;0;2;0;1;20;2;0;1205500247020370901;12055002470203709101;120550
2;0;2;0;2;0;2;0;1;25;2;0;1205509016030280101;12055090160302801101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205509016030280201;12055090160302802101;120550
2;0;2;0;2;0;2;0;1;140;2;0;1205509016030280301;12055090160302803101;120550
2;0;2;0;2;0;2;0;1;100;2;0;1205509016030280401;12055090160302804101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205509016030280501;12055090160302805101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1205509016030280601;12055090160302806101;120550
2;0;2;0;2;0;2;0;1;120;2;0;1205509016030280701;12055090160302807101;120550
0;0;0;0;0;0;0;0;0;0;0;0;1206510021030250101;12065100210302501101;120651
1;25;2;0;2;0;2;0;2;0;2;0;1206510021030250201;12065100210302502101;120651
2;0;2;0;2;0;2;0;2;0;1;30;1206510021030250301;12065100210302503101;120651
0;0;0;0;0;0;0;0;0;0;0;0;1206510021030250401;12065100210302504101;120651
0;0;0;0;0;0;0;0;0;0;0;0;1206510021030250501;12065100210302505101;120651
0;0;0;0;0;0;0;0;0;0;0;0;1206510021030250601;12065100210302506101;120651
0;0;0;0;0;0;0;0;0;0;0;0;1206510021030250701;12065100210302507101;120651
0;0;0;0;0;0;0;0;0;0;0;0;1207509020020290101;12075090200202901101;120750
0;0;0;0;0;0;0;0;0;0;0;0;1207509020020290201;12075090200202902101;120750
0;0;0;0;0;0;0;0;0;0;0;0;1207509020020290301;12075090200202903101;120750
0;0;0;0;0;0;0;0;0;0;0;0;1207509020020290401;12075090200202904101;120750
1;40;2;0;2;0;2;0;2;0;2;0;1207509020020290501;12075090200202905101;120750
0;0;0;0;0;0;0;0;0;0;0;0;1207509020020290601;12075090200202906101;120750
0;0;0;0;0;0;0;0;0;0;0;0;1207509020020290701;12075090200202907101;120750
2;0;2;0;2;0;2;0;1;50;2;0;1207529023030350103;12075290230303501103;120752
0;0;0;0;0;0;0;0;0;0;0;0;1207529023030350203;12075290230303502103;120752
0;0;0;0;0;0;0;0;0;0;0;0;1207529023030350303;12075290230303503103;120752
1;24;2;0;2;0;2;0;2;0;2;0;1207529023030350403;12075290230303504103;120752
0;0;0;0;0;0;0;0;0;0;0;0;1207529023030350503;12075290230303505103;120752
0;0;0;0;0;0;0;0;0;0;0;0;1207529023030350603;12075290230303506103;120752
2;0;2;0;2;0;2;0;1;40;2;0;1207529023030350803;12075290230303508103;120752
0;0;0;0;0;0;0;0;0;0;0;0;1208500033040420103;12085000330404201103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208500033040420203;12085000330404202103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208500033040420303;12085000330404203103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208500033040420403;12085000330404204103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208500033040420503;12085000330404205103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208500033040420603;12085000330404206103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208500033040420703;12085000330404207103;120850
1;60;2;0;2;0;2;0;2;0;2;0;1208500039030350103;12085000390303501103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208500039030350203;12085000390303502103;120850
1;10;2;0;2;0;2;0;2;0;2;0;1208500039030350303;12085000390303503103;120850
1;30;2;0;2;0;2;0;2;0;2;0;1208500039030350403;12085000390303504103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208500039030350503;12085000390303505103;120850
1;80;2;0;2;0;2;0;2;0;2;0;1208500039030350603;12085000390303506103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208500039030350703;12085000390303507103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509011020260102;12085090110202601102;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509011020260202;12085090110202602102;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509011020260302;12085090110202603102;120850
1;60;2;0;2;0;2;0;2;0;2;0;1208509011020260402;12085090110202604102;120850
1;50;2;0;2;0;2;0;2;0;2;0;1208509011020260502;12085090110202605102;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509011020260602;12085090110202606102;120850
1;25;2;0;2;0;2;0;2;0;2;0;1208509011020260702;12085090110202607102;120850
1;30;2;0;2;0;2;0;2;0;2;0;1208509025020420103;12085090250204201103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509025020420403;12085090250204204103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509025020420503;12085090250204205103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509025020420603;12085090250204206103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509025020420703;12085090250204207103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509025020420803;12085090250204208103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509025020420903;12085090250204209103;120850
1;18;2;0;2;0;2;0;2;0;2;0;1208509040010350103;12085090400103501103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509040010350203;12085090400103502103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509040010350303;12085090400103503103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509040010350303;12085090400103503203;120850
1;120;2;0;2;0;2;0;2;0;2;0;1208509040010350403;12085090400103504103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509040010350503;12085090400103505103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509040010350603;12085090400103506103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509040010350703;12085090400103507103;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509061030410102;12085090610304101102;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509061030410202;12085090610304102102;120850
1;15;2;0;2;0;2;0;2;0;2;0;1208509061030410302;12085090610304103102;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509061030410402;12085090610304104102;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509061030410502;12085090610304105102;120850
1;15;2;0;2;0;2;0;2;0;2;0;1208509061030410602;12085090610304106102;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509061030410702;12085090610304107102;120850
1;20;2;0;2;0;2;0;2;0;2;0;1208509070010280101;12085090700102801101;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509070010280201;12085090700102802101;120850
1;10;2;0;2;0;2;0;2;0;2;0;1208509070010280301;12085090700102803101;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509070010280401;12085090700102804101;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509070010280501;12085090700102805101;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509070010280601;12085090700102806101;120850
0;0;0;0;0;0;0;0;0;0;0;0;1208509070010280701;12085090700102807101;120850
0;0;0;0;0;0;0;0;0;0;0;0;1209500005030420103;12095000050304201103;120950
0;0;0;0;0;0;0;0;0;0;0;0;1209500005030420203;12095000050304202103;120950
0;0;0;0;0;0;0;0;0;0;0;0;1209500005030420303;12095000050304203103;120950
0;0;0;0;0;0;0;0;0;0;0;0;1209500005030420503;12095000050304205103;120950
0;0;0;0;0;0;0;0;0;0;0;0;1209500005030420603;12095000050304206103;120950
0;0;0;0;0;0;0;0;0;0;0;0;1209500005030420703;12095000050304207103;120950
2;0;2;0;2;0;2;0;2;0;1;60;1209500005030420803;12095000050304208103;120950
0;0;0;0;0;0;0;0;0;0;0;0;1210500008030310102;12105000080303101102;121050
2;0;2;0;2;0;1;25;2;0;2;0;1210500008030310202;12105000080303102102;121050
2;0;2;0;2;0;2;0;1;25;2;0;1210500008030310302;12105000080303103102;121050
2;0;2;0;2;0;2;0;1;10;2;0;1210500008030310402;12105000080303104102;121050
0;0;0;0;0;0;0;0;0;0;0;0;1210500008030310502;12105000080303105102;121050
2;0;2;0;2;0;2;0;1;20;2;0;1210500008030310602;12105000080303106102;121050
0;0;0;0;0;0;0;0;0;0;0;0;1210500008030310802;12105000080303108102;121050
0;0;0;0;0;0;0;0;0;0;0;0;1210500019020320102;12105000190203201102;121050
0;0;0;0;0;0;0;0;0;0;0;0;1210500019020320202;12105000190203202102;121050
0;0;0;0;0;0;0;0;0;0;0;0;1210500019020320302;12105000190203203102;121050
0;0;0;0;0;0;0;0;0;0;0;0;1210500019020320402;12105000190203204102;121050
0;0;0;0;0;0;0;0;0;0;0;0;1210500019020320502;12105000190203205102;121050
0;0;0;0;0;0;0;0;0;0;0;0;1210500019020320602;12105000190203206102;121050
0;0;0;0;0;0;0;0;0;0;0;0;1210500019020320702;12105000190203207102;121050
0;0;0;0;0;0;0;0;0;0;0;0;1210509002020370201;12105090020203702101;121050
2;0;2;0;2;0;2;0;1;60;2;0;1210509002020370301;12105090020203703101;121050
0;0;0;0;0;0;0;0;0;0;0;0;1210509002020370601;12105090020203706101;121050
0;0;0;0;0;0;0;0;0;0;0;0;1210509002020370701;12105090020203707101;121050
2;0;2;0;2;0;2;0;1;30;2;0;1210509004030340103;12105090040303401103;121050
0;0;0;0;0;0;0;0;0;0;0;0;1210509004030340203;12105090040303402103;121050
0;0;0;0;0;0;0;0;0;0;0;0;1210509004030340303;12105090040303403103;121050
